,id,title,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,sq_mt_allotment,latitude,longitude,raw_address,is_exact_address_hidden,street_name,street_number,portal,floor,is_floor_under,door,neighborhood_id,operation,rent_price,rent_price_by_area,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,are_pets_allowed,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_furnished,is_kitchen_equipped,is_accessible,has_green_zones,energy_certificate,has_parking,has_private_parking,has_public_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
9006,12736,Piso en venta en calle anastasia lópez,"Tres Olivos - Valverde, Madrid",42.0,,1,1.0,,,,,Calle anastasia lópez,True,Calle anastasia lópez,,,Bajo,True,,Neighborhood 55: Tres Olivos - Valverde (2648.73 €/m2) - District 8: Fuencarral,sale,694,,False,137000,3262,True,HouseType 1: Pisos,False,False,,,,,,,False,,,,,,,,,,,G,False,,,,,,,,
9007,12735,"Piso en venta en calle de San Dacio, 36","Tres Olivos - Valverde, Madrid",60.0,,3,1.0,,,,,"Calle de San Dacio, 36",False,Calle de San Dacio,36,,3,False,,Neighborhood 55: Tres Olivos - Valverde (2648.73 €/m2) - District 8: Fuencarral,sale,705,,False,140000,2333,True,HouseType 1: Pisos,True,False,1960.0,False,True,,True,,False,,,,True,,,,,,,no indicado,False,,,,,,,,
9008,12734,"Piso en venta en calle Cerro del Castañar, 177","Mirasierra, Madrid",99.0,94.0,4,1.0,,,,,"Calle Cerro del Castañar, 177",False,Calle Cerro del Castañar,177,,1,False,,Neighborhood 56: Mirasierra (3695.5 €/m2) - District 8: Fuencarral,sale,1485,,False,420000,4242,True,HouseType 1: Pisos,False,False,1969.0,True,False,,,,True,True,,True,,,,,,True,True,B,True,,,True,0.0,False,False,True,False
9009,12733,"Piso en venta en c) cerró del castañar, 161","Mirasierra, Madrid",83.0,77.0,3,1.0,,,,,"c) cerró del castañar, 161",False,c) cerró del castañar,161,,3,False,,Neighborhood 56: Mirasierra (3695.5 €/m2) - District 8: Fuencarral,sale,1382,,False,375000,4518,True,HouseType 1: Pisos,False,False,1967.0,False,True,,,True,True,True,,True,True,,,,,True,True,en trámite,True,,,True,0.0,False,True,True,False
9010,12732,"Piso en venta en calle del Monasterio de las Batuecas, 20 -38","Montecarmelo, Madrid",134.0,,3,3.0,,,,,"Calle del Monasterio de las Batuecas, 20 -38",False,Calle del Monasterio de las Batuecas,20 -38,,1,False,,Neighborhood 52: Montecarmelo (4610.95 €/m2) - District 8: Fuencarral,sale,1827,,False,570000,4254,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,True,True,,True,,,True,True,en trámite,True,,,True,0.0,False,False,True,False
9011,12731, Chalet adosado en venta en Tres Olivos - Valverde,"Fuencarral, Madrid",179.0,,5,3.0,2.0,176.0,,,,True,,,,,False,,Neighborhood 55: Tres Olivos - Valverde (2648.73 €/m2) - District 8: Fuencarral,sale,1174,,False,290000,1620,True,HouseType 2: Casa o chalet,True,False,,,,,,True,,,True,,True,True,,,,,,en trámite,False,,,,,False,True,True,True
9012,12730,"Piso en venta en calle Cardenuela Riopico, 9","Las Tablas, Madrid",112.0,86.0,3,2.0,,,,,"Calle Cardenuela Riopico, 9",False,Calle Cardenuela Riopico,9,,4,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1564,,False,455000,4062,True,HouseType 1: Pisos,False,False,2004.0,False,True,,True,True,True,True,,True,,,True,,,True,True,no indicado,True,,,True,0.0,True,False,True,False
9013,12729,"Piso en venta en calle de Ribadavia, 25","Pilar, Madrid",55.0,,2,1.0,,,,,"Calle de Ribadavia, 25",False,Calle de Ribadavia,25,,2,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,847,,False,179000,3255,True,HouseType 1: Pisos,False,False,,,,,,True,True,True,,,True,,,,,,,E,False,,,,,False,False,True,False
9014,12728,"Piso en venta en calle de Fermín Caballero, 3","La Paz, Madrid",120.0,,4,2.0,,,,,"Calle de Fermín Caballero, 3",False,Calle de Fermín Caballero,3,,6,False,,Neighborhood 50: La Paz (3500.0 €/m2) - District 8: Fuencarral,sale,1320,,False,349000,2908,True,HouseType 1: Pisos,False,False,,,,,,True,True,True,,,,,,,,,,C,False,,,,,,,,
9015,12727,"Piso en venta en calle de la Isla de Arosa, 31","Peñagrande, Madrid",121.0,120.0,3,2.0,,,,,"Calle de la Isla de Arosa, 31",False,Calle de la Isla de Arosa,31,,1,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,1416,,False,390000,3223,True,HouseType 1: Pisos,False,False,1968.0,True,False,,,,True,True,,,True,,True,,,True,,en trámite,False,,,,,False,True,False,False
9016,12726,"Piso en venta en calle Monasterio de Montesclaros, 4","Montecarmelo, Madrid",61.0,39.0,1,1.0,,,,,"Calle Monasterio de Montesclaros, 4",False,Calle Monasterio de Montesclaros,4,,2,False,,Neighborhood 52: Montecarmelo (4610.95 €/m2) - District 8: Fuencarral,sale,1287,,False,335000,5492,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,True,,,True,,,,True,en trámite,True,,,True,0.0,False,True,False,False
9017,12725,Piso en venta en calle de La Bañeza,"Pilar, Madrid",53.0,,2,1.0,,,,,Calle de La Bañeza,True,Calle de La Bañeza,,,Bajo,True,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,798,,False,165000,3113,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,,,,True,,,,,en trámite,False,,,,,False,True,False,False
9018,12724,Piso en venta en calle Sandalio López,"Tres Olivos - Valverde, Madrid",70.0,,3,1.0,,,,,Calle Sandalio López,True,Calle Sandalio López,,,Bajo,True,,Neighborhood 55: Tres Olivos - Valverde (2648.73 €/m2) - District 8: Fuencarral,sale,777,,False,159000,2271,True,HouseType 1: Pisos,True,False,1965.0,False,True,,,,True,True,,,True,,,,,True,,en trámite,False,,,,,False,False,False,True
9019,12723,"Piso en venta en calle Grañón, 6","Las Tablas, Madrid",68.0,,1,1.0,,,,,"Calle Grañón, 6",False,Calle Grañón,6,,4,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1223,,False,309000,4544,True,HouseType 1: Pisos,False,False,2008.0,False,True,,True,True,True,True,,True,,,True,,,,True,F,True,,,True,0.0,False,True,False,False
9020,12722,"Piso en venta en avenida Santuario de Valverde, 74","Montecarmelo, Madrid",121.0,98.0,3,2.0,,,,,"Avenida Santuario de Valverde, 74",False,Avenida Santuario de Valverde,74,,Bajo,True,,Neighborhood 52: Montecarmelo (4610.95 €/m2) - District 8: Fuencarral,sale,1781,,False,550000,4545,True,HouseType 1: Pisos,False,False,,False,True,,,True,True,True,,True,,,True,,,True,True,en trámite,True,,,True,0.0,True,True,False,False
9021,12721,"Piso en venta en avenida del Santuario de Valverde, 82","Montecarmelo, Madrid",134.0,107.0,3,2.0,,,,,"Avenida del Santuario de Valverde, 82",False,Avenida del Santuario de Valverde,82,,3,False,,Neighborhood 52: Montecarmelo (4610.95 €/m2) - District 8: Fuencarral,sale,1816,,False,565000,4216,True,HouseType 1: Pisos,False,False,,,,,,True,True,True,,True,,,True,,,,True,en trámite,True,,,True,0.0,,,,
9022,12720,"Piso en venta en calle sangenjo, 22","La Paz, Madrid",94.0,,3,1.0,,,,,"Calle sangenjo, 22",False,Calle sangenjo,22,,2,False,,Neighborhood 50: La Paz (3500.0 €/m2) - District 8: Fuencarral,sale,1081,,False,255000,2713,True,HouseType 1: Pisos,False,False,,,,,,,True,True,,,,,,,,,,E,False,,,,,,,,
9023,12719, Chalet adosado en venta en Peñagrande,"Fuencarral, Madrid",248.0,,4,4.0,4.0,320.0,,,,True,,,,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,2126,,False,700000,2823,True,HouseType 2: Casa o chalet,False,False,1989.0,False,True,,,True,,,True,,True,,True,,,,,en trámite,True,,,True,0.0,True,True,True,False
9024,12718,Piso en venta en Pilar,"Fuencarral, Madrid",55.0,,2,1.0,,,,,,True,,,,4,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,851,,False,179999,3273,True,HouseType 1: Pisos,False,False,,,,,,,True,True,,,True,,,,,True,,en trámite,False,,,,,False,False,True,False
9025,12717,"Piso en venta en avenida de Santo Domingo de la Calzada, 27","Las Tablas, Madrid",118.0,91.0,3,2.0,,,,,"Avenida de Santo Domingo de la Calzada, 27",False,Avenida de Santo Domingo de la Calzada,27,,3,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1712,,False,520000,4407,True,HouseType 1: Pisos,False,False,,False,True,,,True,True,True,,True,True,,True,,,,True,en trámite,True,,,True,0.0,False,False,False,True
9026,12716,"Piso en venta en calle de María Tubau, 17","Las Tablas, Madrid",88.0,,2,2.0,,,,,"Calle de María Tubau, 17",False,Calle de María Tubau,17,,2,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1474,,False,415000,4716,True,HouseType 1: Pisos,False,False,,,,,True,True,True,True,,True,,,True,,,,True,no indicado,True,,,True,0.0,,,,
9027,12715,Estudio en venta en Las Tablas,"Fuencarral, Madrid",111.0,104.0,0,1.0,,,,,,True,,,,3,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1275,,False,330000,2973,True,,False,False,,False,True,,True,,True,,,,,,,,,,True,no indicado,False,,,,,False,True,True,False
9028,12714,Piso en venta en calle la Hiruela,"Peñagrande, Madrid",52.0,,1,1.0,,,,,Calle la Hiruela,True,Calle la Hiruela,,,9,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,1061,,False,248000,4769,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,,True,True,,,,True,True,en trámite,True,,,True,0.0,,,,
9029,12713,"Piso en venta en plaza de Ribadeo, 3","Pilar, Madrid",62.0,50.0,2,1.0,,,,,"Plaza de Ribadeo, 3",False,Plaza de Ribadeo,3,,1,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,805,,False,167000,2694,True,HouseType 1: Pisos,True,False,,False,True,,,True,True,True,,,,,True,,,,,en trámite,False,,,,,,,,
9030,12712,Estudio en venta en carretera Fuencarral a Alcobendas,"Las Tablas, Madrid",70.0,,0,1.0,,,,,Carretera Fuencarral a Alcobendas,True,Carretera Fuencarral a Alcobendas,,,Bajo,True,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1250,,False,319900,4570,True,,False,,2008.0,False,True,,True,,,True,,,,,,,,,True,en trámite,True,,,True,0.0,,,,
9031,12711,"Piso en venta en calle Melchor Fernández Almagro, 27","La Paz, Madrid",117.0,95.0,3,2.0,,,,,"Calle Melchor Fernández Almagro, 27",False,Calle Melchor Fernández Almagro,27,,1,False,,Neighborhood 50: La Paz (3500.0 €/m2) - District 8: Fuencarral,sale,1416,,False,390000,3333,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,,,,,,,True,True,no indicado,True,,,True,0.0,False,True,True,False
9032,12710,Piso en venta en calle de Valle de la Fuenfría,"Mirasierra, Madrid",135.0,,3,2.0,,,,,Calle de Valle de la Fuenfría,True,Calle de Valle de la Fuenfría,,,5,False,,Neighborhood 56: Mirasierra (3695.5 €/m2) - District 8: Fuencarral,sale,1897,,False,600000,4444,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,True,,,,,,,True,en trámite,False,,,,,,,,
9033,12709,Piso en venta en MATARO,"Tres Olivos - Valverde, Madrid",48.0,,2,2.0,,,,,MATARO,True,MATARO,,,Bajo,True,,Neighborhood 55: Tres Olivos - Valverde (2648.73 €/m2) - District 8: Fuencarral,sale,751,,False,152000,3167,True,HouseType 1: Pisos,False,False,,False,True,,True,,False,True,,,,,,,,,,no indicado,False,,,,,,,,
9034,12708,"Piso en venta en calle Redecilla del Camino, 2","Las Tablas, Madrid",125.0,,3,2.0,,,,,"Calle Redecilla del Camino, 2",False,Calle Redecilla del Camino,2,,Bajo,True,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1770,,False,545000,4360,True,HouseType 1: Pisos,False,False,,False,True,,,True,True,True,,True,True,,,,,,,en trámite,True,,,True,0.0,,,,
9035,12707,Piso en venta en calle Buitrago del Lozoya,"Peñagrande, Madrid",53.0,52.0,1,1.0,,,,,Calle Buitrago del Lozoya,True,Calle Buitrago del Lozoya,,,3,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,1038,,False,240000,4528,True,HouseType 1: Pisos,False,False,2007.0,False,True,,,True,True,True,,True,,,True,,,,True,B,False,,,,,,,,
9036,12706," Casa o chalet independiente en venta en calle de la Isla de los Galápagos, 5","Peñagrande, Madrid",100.0,,3,2.0,1.0,308.0,,,"Calle de la Isla de los Galápagos, 5",False,Calle de la Isla de los Galápagos,5,,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,2035,,False,660000,6600,True,HouseType 2: Casa o chalet,False,False,,,,,,,,,,,,,,,,,,en trámite,False,,,,,False,True,True,True
9037,12705, Chalet pareado en venta en Peñagrande,"Fuencarral, Madrid",428.0,,7,6.0,4.0,150.0,,,,True,,,,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,2515,,False,985000,2301,True,HouseType 2: Casa o chalet,False,,1994.0,,,,True,True,,,True,True,True,,,,,,,D,True,,,True,0.0,False,False,True,False
9038,12704," Chalet adosado en venta en calle de Joaquín Lorenzo, Madrid, 58","Peñagrande, Madrid",260.0,253.0,5,4.0,4.0,,,,"Calle de Joaquín Lorenzo, Madrid, 58",False,Calle de Joaquín Lorenzo,58,,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,2012,,False,650000,2500,True,HouseType 2: Casa o chalet,False,False,1995.0,False,True,,True,True,,,True,True,True,,True,,,,,C,True,,,True,0.0,False,False,True,False
9039,12703,"Piso en venta en calle de Antonio López Aguado, 9","La Paz, Madrid",140.0,130.0,3,2.0,,,,,"Calle de Antonio López Aguado, 9",False,Calle de Antonio López Aguado,9,,Entreplanta exterior,True,,Neighborhood 50: La Paz (3500.0 €/m2) - District 8: Fuencarral,sale,1664,,False,499000,3564,True,HouseType 1: Pisos,False,False,1990.0,False,True,,True,True,True,True,,,True,,,,,True,True,A,False,,,,,True,False,False,True
9040,12702,Ático en venta en Monasterio de Sobrado,"Montecarmelo, Madrid",76.0,,1,1.0,,,,,Monasterio de Sobrado,True,Monasterio de Sobrado,,,4,False,,Neighborhood 52: Montecarmelo (4610.95 €/m2) - District 8: Fuencarral,sale,1323,,False,350000,4605,True,HouseType 5: Áticos,False,False,2004.0,False,True,,True,True,True,True,,True,True,,True,,,,True,E,False,,,,,False,False,True,True
9041,12701,Piso en venta en La Maso,"Mirasierra, Madrid",235.0,,5,4.0,,,,,La Maso,True,La Maso,,,1,False,,Neighborhood 56: Mirasierra (3695.5 €/m2) - District 8: Fuencarral,sale,2480,,False,900000,3830,True,HouseType 1: Pisos,False,False,,True,False,,,True,True,True,,True,,,,,,,True,en trámite,True,,,True,0.0,,,,
9042,12700,Piso en venta en Sangenjo,"La Paz, Madrid",167.0,,5,3.0,,,,,Sangenjo,True,Sangenjo,,,4,False,,Neighborhood 50: La Paz (3500.0 €/m2) - District 8: Fuencarral,sale,1735,,False,530000,3174,True,HouseType 1: Pisos,True,False,,True,False,,True,True,True,True,,,True,,,,,,True,en trámite,False,,,,,,,,
9043,12699,Piso en venta en calle del Monasterio de las Batuecas,"Montecarmelo, Madrid",95.0,,2,2.0,,,,,Calle del Monasterio de las Batuecas,True,Calle del Monasterio de las Batuecas,,,1,False,,Neighborhood 52: Montecarmelo (4610.95 €/m2) - District 8: Fuencarral,sale,1660,,False,497000,5232,True,HouseType 1: Pisos,False,,2006.0,False,True,,True,True,True,True,,True,,,True,,,,True,en trámite,True,,,True,0.0,False,True,False,False
9044,12698,Piso en venta en avenida de Betanzos,"Pilar, Madrid",64.0,60.0,3,1.0,,,,,Avenida de Betanzos,True,Avenida de Betanzos,,,2,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,915,,False,199500,3117,True,HouseType 1: Pisos,True,False,1965.0,False,True,,True,,True,True,,,True,,,,,True,,en trámite,False,,,,,False,True,True,False
9045,12697,"Piso en venta en calle de Riscos de Polanco, 4","Peñagrande, Madrid",115.0,,3,2.0,,,,,"Calle de Riscos de Polanco, 4",False,Calle de Riscos de Polanco,4,,3,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,1621,,False,480000,4174,True,HouseType 1: Pisos,False,False,,False,True,,,,True,True,,True,,,True,,,,,no indicado,True,,,True,0.0,False,False,True,False
9046,12696,"Piso en venta en avenida el Ferrol, 22","Pilar, Madrid",75.0,66.0,1,1.0,,,,,"Avenida el Ferrol, 22",False,Avenida el Ferrol,22,,1,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,1187,,False,295000,3933,True,HouseType 1: Pisos,False,False,,True,False,,True,True,True,True,,,True,True,True,,,,True,en trámite,True,,,True,0.0,False,False,True,False
9047,12695,"Piso en venta en calle Redecilla del Camino, 9","Las Tablas, Madrid",160.0,,4,2.0,,,,,"Calle Redecilla del Camino, 9",False,Calle Redecilla del Camino,9,,1,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1781,,False,550000,3438,True,HouseType 1: Pisos,False,False,2004.0,False,True,,,True,True,True,,True,,,True,,,True,True,en trámite,True,,,True,0.0,,,,
9048,12694,"Piso en venta en calle Monasterio de Liébana, 5","Montecarmelo, Madrid",157.0,106.0,3,2.0,,,,,"Calle Monasterio de Liébana, 5",False,Calle Monasterio de Liébana,5,,1,False,,Neighborhood 52: Montecarmelo (4610.95 €/m2) - District 8: Fuencarral,sale,1644,,False,489900,3120,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,True,True,,True,,,True,True,en trámite,True,,,True,0.0,False,True,False,True
9049,12693,Piso en venta en calle FRESNADILLAS,"Fuentelarreina, Madrid",245.0,180.0,4,4.0,,,,,Calle FRESNADILLAS,True,Calle FRESNADILLAS,,,3,False,,Neighborhood 49: Fuentelarreina (3371.55 €/m2) - District 8: Fuencarral,sale,2301,,False,783000,3196,True,HouseType 1: Pisos,False,False,,True,False,,True,True,True,True,,True,,,True,,,True,,en trámite,True,,,True,0.0,False,False,True,True
9050,12692,"Piso en venta en calle de la Virgen de Aránzazu, 21","Tres Olivos - Valverde, Madrid",100.0,,4,2.0,,,,,"Calle de la Virgen de Aránzazu, 21",False,Calle de la Virgen de Aránzazu,21,,1,False,,Neighborhood 55: Tres Olivos - Valverde (2648.73 €/m2) - District 8: Fuencarral,sale,1323,,False,350000,3500,True,HouseType 1: Pisos,False,False,,True,False,,True,True,True,True,,,True,,,,,,True,en trámite,True,,,True,0.0,,,,
9051,12691, Casa o chalet independiente en venta en Mirasierra,"Fuencarral, Madrid",696.0,,5,3.0,3.0,980.0,,,,True,,,,,False,,Neighborhood 56: Mirasierra (3695.5 €/m2) - District 8: Fuencarral,sale,-48497,,False,2179600,3132,True,HouseType 2: Casa o chalet,False,False,,,,,True,True,,,,,,,True,,,,,E,True,,,True,0.0,,,,
9052,12690,"Piso en venta en calle de Ramón Gómez de la Serna, 11 -19","Peñagrande, Madrid",120.0,,3,2.0,,,,,"Calle de Ramón Gómez de la Serna, 11 -19",False,Calle de Ramón Gómez de la Serna,11 -19,,8,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,1728,,False,527000,4392,True,HouseType 1: Pisos,False,False,,True,False,,True,True,True,True,,True,True,True,True,,,,True,no indicado,True,,,True,0.0,True,False,False,False
9053,12689,Piso en venta en Pilar,"Fuencarral, Madrid",56.0,,2,1.0,,,,,,True,,,,Bajo,True,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,705,,False,140000,2500,True,HouseType 1: Pisos,True,False,,,,,,,True,True,,,,,,,,,,F,False,,,,,,,,
9054,12688,Piso en venta en calle Ginzo de Limia,"Pilar, Madrid",98.0,90.0,2,2.0,,,,,Calle Ginzo de Limia,True,Calle Ginzo de Limia,,,Bajo,True,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,1416,,False,390000,3980,True,HouseType 1: Pisos,False,False,,True,False,,True,,True,True,,,True,,,,,True,True,en trámite,False,,,,,False,False,False,True
9055,12687, Chalet pareado en venta en Tres Olivos - Valverde,"Fuencarral, Madrid",60.0,,2,1.0,,,,,,True,,,,,,,Neighborhood 55: Tres Olivos - Valverde (2648.73 €/m2) - District 8: Fuencarral,sale,833,,False,175000,2917,True,HouseType 2: Casa o chalet,False,False,,,,,True,,,,,,,,,,,,,en trámite,False,,,,,,,,
9056,12686,"Ático en venta en calle Cebreiro, 17","Las Tablas, Madrid",180.0,154.0,4,2.0,,,,,"Calle Cebreiro, 17",False,Calle Cebreiro,17,,5,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,2342,,False,805000,4472,True,HouseType 5: Áticos,False,False,,,,,True,True,True,True,,True,,,True,,,True,True,no indicado,True,,,True,0.0,,,,
9057,12685," Casa o chalet independiente en venta en calle de Gabriela Mistral, 18","Peñagrande, Madrid",450.0,400.0,6,5.0,4.0,500.0,,,"Calle de Gabriela Mistral, 18",False,Calle de Gabriela Mistral,18,,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,2119,,False,1160000,2578,True,HouseType 2: Casa o chalet,False,False,,,,,,True,,,,True,True,True,True,,,,,no indicado,True,,,True,0.0,False,True,False,True
9058,12684,Piso en venta en Ginzo de Limia,"Pilar, Madrid",78.0,64.0,3,1.0,,,,,Ginzo de Limia,True,Ginzo de Limia,,,1,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,1021,,False,234000,3000,True,HouseType 1: Pisos,False,False,,False,True,,,True,True,True,,,True,,True,,,,,E,False,,,,,False,False,True,False
9059,12683,"Piso en venta en avenida el Ferrol, 25","Pilar, Madrid",68.0,,1,1.0,,,,,"Avenida el Ferrol, 25",False,Avenida el Ferrol,25,,Bajo,True,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,1038,,False,240000,3529,True,HouseType 1: Pisos,False,False,,True,False,,,,True,True,,,True,,,,,True,True,E,False,,,,,False,False,True,False
9060,12682,"Ático en venta en paseo Tierra de Melide, 32 B","Las Tablas, Madrid",133.0,88.0,2,2.0,,,,,"Paseo Tierra de Melide, 32 B",False,Paseo Tierra de Melide,32 B,,4,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1664,,False,498995,3752,True,HouseType 5: Áticos,False,False,2009.0,False,True,,True,True,True,True,,True,True,True,True,,,True,True,en trámite,True,,,True,0.0,False,True,True,False
9061,12681,Piso en venta en calle MANRESA,"Tres Olivos - Valverde, Madrid",86.0,75.0,3,1.0,,,,,Calle MANRESA,True,Calle MANRESA,,,3,False,,Neighborhood 55: Tres Olivos - Valverde (2648.73 €/m2) - District 8: Fuencarral,sale,641,,False,123800,1440,True,HouseType 1: Pisos,False,False,1965.0,False,True,,True,True,False,True,,,,,,,,,,en trámite,False,,,,,False,True,False,False
9062,12680,"Piso en venta en calle Gerardo Baena, 1","Tres Olivos - Valverde, Madrid",60.0,,1,1.0,,,,,"Calle Gerardo Baena, 1",False,Calle Gerardo Baena,1,,2,False,,Neighborhood 55: Tres Olivos - Valverde (2648.73 €/m2) - District 8: Fuencarral,sale,1024,,False,235000,3917,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,,,True,True,,,,,D,True,,,True,0.0,False,False,False,True
9063,12679, Chalet pareado en venta en calle Isla de Saipan,"Peñagrande, Madrid",520.0,,7,4.0,3.0,400.0,,,Calle Isla de Saipan,True,Calle Isla de Saipan,,,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,2501,,False,925000,1779,True,HouseType 2: Casa o chalet,False,False,1987.0,,,,True,True,,,,,,,True,,,,,en trámite,True,,,True,0.0,False,False,False,True
9064,12678,"Piso en venta en calle de la Isla de Arosa, Madrid","Peñagrande, Madrid",120.0,106.0,3,2.0,,,,,"Calle de la Isla de Arosa, Madrid",True,"Calle de la Isla de Arosa, Madrid",,,1,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,1428,,False,395000,3292,True,HouseType 1: Pisos,False,False,1968.0,True,False,,,,True,True,,,True,,True,,,,,en trámite,False,,,,,False,True,False,False
9065,12677," Casa o chalet independiente en venta en calle Julio Montero, 3","Tres Olivos - Valverde, Madrid",60.0,57.0,1,1.0,2.0,60.0,,,"Calle Julio Montero, 3",False,Calle Julio Montero,3,,,False,,Neighborhood 55: Tres Olivos - Valverde (2648.73 €/m2) - District 8: Fuencarral,sale,780,,False,160000,2667,True,HouseType 2: Casa o chalet,False,False,,False,True,,True,True,,,,,,True,,,,,,no indicado,False,,,,,False,False,False,True
9066,12676,"Piso en venta en avenida de Betanzos, 52","Pilar, Madrid",41.0,,2,1.0,,,,,"Avenida de Betanzos, 52",False,Avenida de Betanzos,52,,Bajo,True,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,634,,False,122000,2976,True,HouseType 1: Pisos,True,False,1965.0,,,,,True,False,True,,,,,,,,,True,en trámite,False,,,,,True,False,False,True
9067,12675,"Piso en venta en calle de Palas de Rey, 50","Las Tablas, Madrid",102.0,,2,2.0,,,,,"Calle de Palas de Rey, 50",False,Calle de Palas de Rey,50,,1,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1508,,False,430000,4216,True,HouseType 1: Pisos,False,False,,,,,True,True,True,True,,,,,True,,,,True,en trámite,True,,,True,0.0,,,,
9068,12674,"Piso en venta en calle San Juan de Ortega, 92","Las Tablas, Madrid",92.0,78.0,2,2.0,,,,,"Calle San Juan de Ortega, 92",False,Calle San Juan de Ortega,92,,2,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1474,,False,415000,4511,True,HouseType 1: Pisos,False,False,,False,True,,True,True,True,True,,True,True,,True,,,,True,no indicado,True,,,True,0.0,False,False,True,True
9069,12673,"Piso en venta en calle Ginzo de Limia, 4","La Paz, Madrid",147.0,,4,2.0,,,,,"Calle Ginzo de Limia, 4",False,Calle Ginzo de Limia,4,,Bajo,True,,Neighborhood 50: La Paz (3500.0 €/m2) - District 8: Fuencarral,sale,1610,,False,475000,3231,True,HouseType 1: Pisos,False,False,,True,False,,,True,True,True,,,True,,True,,,True,True,en trámite,False,,,,,,,,
9070,12672,"Piso en venta en calle de Ribadavia, 10","Pilar, Madrid",130.0,110.0,3,2.0,,,,,"Calle de Ribadavia, 10",False,Calle de Ribadavia,10,,1,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,1250,,False,320000,2462,True,HouseType 1: Pisos,True,False,1974.0,True,False,,,True,True,True,,,True,,True,,,,True,E,False,,,,,False,False,False,True
